,Time
1952,1526.312
1953,1536.0
1954,1545.703
1955,1555.406
1956,1565.172
1957,1574.891
1958,1584.625
1959,1594.375
1960,1604.125
1961,1613.828
1962,1623.594
1963,1633.25
1964,1642.922
1965,1652.609
1966,1662.328
1967,1672.078
1968,1681.828
1969,1691.578
1970,1701.25
1971,1711.016
1972,1720.734
1973,1730.484
1974,1740.187
1975,1749.859
1976,1759.578
1977,1769.312
1978,1779.0
1979,1788.687
1980,1798.469
1981,1808.203
1982,1817.922
1983,1827.672
1984,1837.422
1985,1847.156
1986,1856.844
1987,1866.562
1988,1876.328
1989,1886.094
1990,1895.828
1991,1905.547
1992,1915.312
1993,1925.0
1994,1934.734
1995,1944.469
1996,1954.203
1997,1963.969
1998,1973.703
1999,1983.453
2000,1993.156
2001,2002.891
2002,2012.625
2003,2022.359
2004,2032.109
2005,2041.875
2006,2051.594
2007,2061.281
2008,2071.047
2009,2080.781
2010,2090.531
2011,2100.25
2012,2109.984
2013,2119.75
2014,2129.422
2015,2139.203
2016,2148.891
2017,2158.672
2018,2168.406
2019,2178.141
2020,2187.812
2021,2197.562
2022,2207.203
2023,2216.891
2024,2226.594
2025,2236.375
2026,2246.109
2027,2255.828
2028,2265.516
2029,2275.297
2030,2285.0
2031,2294.766
2032,2304.531
2033,2314.25
2034,2324.0
2035,2333.734
2036,2343.484
2037,2353.219
2038,2362.937
2039,2372.641
2040,2382.406
2041,2392.141
2042,2401.859
2043,2411.625
2044,2421.375
2045,2431.062
2046,2440.719
2047,2450.406
2048,2460.109
2049,2469.812
2050,2479.562
2051,2489.328
2052,2499.062
2053,2508.75
2054,2518.547
2055,2528.219
2056,2537.984
2057,2547.656
2058,2557.375
2059,2567.078
2060,2576.797
2061,2586.531
2062,2596.219
2063,2605.922
2064,2615.594
2065,2625.328
2066,2635.031
2067,2644.719
2068,2654.453
2069,2664.156
2070,2673.859
2071,2683.547
2072,2693.234
2073,2702.937
2074,2712.672
2075,2722.359
2076,2732.141
2077,2741.891
2078,2751.594
2079,2761.281
2080,2770.937
2081,2780.672
2082,2790.359
2083,2800.062
2084,2809.812
2085,2819.547
2086,2829.312
2087,2839.062
2088,2848.812
2089,2858.516
2090,2868.281
2091,2877.984
2092,2887.766
2093,2897.5
2094,2907.187
2095,2916.875
2096,2926.719
2097,2936.594
2098,2946.531
2099,2956.328
2100,2966.172
2101,2976.0
2102,2985.828
2103,2995.75
2104,3005.578
2105,3015.422
2106,3025.312
2107,3035.141
2108,3044.984
2109,3054.891
2110,3064.719
2111,3074.578
2112,3084.469
2113,3094.406
2114,3104.234
2115,3114.078
2116,3123.953
2117,3133.859
2118,3143.781
2119,3153.687
2120,3163.516
2121,3173.344
2122,3183.187
2123,3193.016
2124,3202.953
2125,3212.859
2126,3222.672
2127,3232.531
2128,3242.422
2129,3252.266
2130,3262.094
2131,3271.984
2132,3281.812
2133,3291.672
2134,3301.609
2135,3311.5
2136,3321.422
2137,3331.5
2138,3341.453
2139,3351.437
2140,3361.469
2141,3371.547
2142,3381.516
2143,3391.484
2144,3401.625
2145,3411.766
2146,0.0
2147,9.328
2148,19.891
2149,29.625
2150,39.391
2151,49.109
2152,58.875
2153,68.609
2154,78.375
2155,88.125
2156,97.844
2157,107.578
2158,117.375
2159,127.156
2160,136.922
2161,146.656
2162,156.375
2163,166.141
2164,175.969
2165,185.75
2166,195.5
2167,205.25
2168,215.0
2169,224.703
2170,234.422
2171,244.172
2172,253.984
2173,263.797
2174,273.531
2175,283.281
2176,293.031
2177,302.781
2178,312.516
2179,322.25
2180,332.016
2181,341.797
2182,351.594
2183,361.328
2184,371.031
2185,380.781
2186,390.594
2187,400.344
2188,410.078
2189,419.797
2190,429.563
2191,439.313
2192,449.172
2193,458.906
2194,468.656
2195,478.531
2196,488.297
2197,498.094
2198,507.938
2199,517.703
2200,527.453
2201,537.203
2202,546.938
2203,556.656
2204,566.422
2205,576.172
2206,585.906
2207,595.688
2208,605.453
2209,615.219
2210,625.0
2211,634.828
2212,644.594
2213,654.344
2214,664.125
2215,673.859
2216,683.609
2217,693.391
2218,703.203
2219,712.938
2220,722.688
2221,732.453
2222,742.234
2223,751.984
2224,761.797
2225,771.563
2226,781.328
2227,791.156
2228,800.906
2229,810.656
2230,820.469
2231,830.25
2232,840.0
2233,849.781
2234,859.531
2235,869.281
2236,879.031
2237,888.891
2238,898.656
2239,908.391
2240,918.172
2241,927.938
2242,937.75
2243,947.484
2244,957.281
2245,967.047
2246,976.859
2247,986.578
2248,996.328
2249,1006.109
2250,1015.891
2251,1025.625
2252,1035.438
2253,1045.203
2254,1054.953
2255,1064.719
2256,1074.484
2257,1084.297
2258,1094.031
2259,1103.813
2260,1113.578
2261,1123.328
2262,1133.125
2263,1142.922
2264,1152.688
2265,1162.469
2266,1172.313
2267,1182.125
2268,1191.828
2269,1201.563
2270,1211.375
2271,1221.203
2272,1230.969
2273,1240.766
2274,1250.609
2275,1260.359
2276,1270.094
2277,1279.859
2278,1289.609
2279,1299.344
2280,1309.094
2281,1318.859
2282,1328.609
2283,1338.359
2284,1348.125
2285,1357.906
2286,1367.656
2287,1377.5
2288,1387.25
2289,1397.016
2290,1406.781
2291,1416.531
2292,1426.328
2293,1436.078
2294,1445.828
2295,1455.609
2296,1465.359
2297,1475.125
2298,1484.844
2299,1494.609
2300,1504.438
2301,1514.219
2302,1524.0
2303,1533.781
2304,1543.578
2305,1553.313
2306,1563.047
2307,1572.844
2308,1582.672
2309,1592.422
2310,1602.172
2311,1611.906
2312,1621.688
2313,1631.453
2314,1641.203
2315,1651.016
2316,1660.75
2317,1670.516
2318,1680.25
2319,1689.969
2320,1699.703
2321,1709.422
2322,1719.203
2323,1728.938
2324,1738.672
2325,1748.422
2326,1758.172
2327,1767.922
2328,1777.703
2329,1787.484
2330,1797.234
2331,1807.0
2332,1816.781
2333,1826.516
2334,1836.219
2335,1845.969
2336,1855.703
2337,1865.469
2338,1875.297
2339,1885.078
2340,1894.859
2341,1904.672
2342,1914.453
2343,1924.203
2344,1933.953
2345,1943.672
2346,1953.438
2347,1963.172
2348,1972.953
2349,1982.766
2350,1992.516
2351,2002.281
2352,2012.047
2353,2021.813
2354,2031.625
2355,2041.328
2356,2051.094
2357,2060.891
2358,2070.75
2359,2080.484
2360,2090.281
2361,2100.078
2362,2109.859
2363,2119.594
2364,2129.359
2365,2139.141
2366,2148.984
2367,2158.719
2368,2168.438
2369,2178.188
2370,2187.969
2371,2197.75
2372,2207.609
2373,2217.359
2374,2227.172
2375,2236.922
2376,2246.688
2377,2256.469
2378,2266.25
2379,2275.969
2380,2285.734
2381,2295.563
2382,2305.328
2383,2315.078
2384,2324.859
2385,2334.641
2386,2344.422
2387,2354.172
2388,2363.969
2389,2373.719
2390,2383.453
2391,2393.156
2392,2402.906
2393,2412.672
2394,2422.5
2395,2432.234
2396,2441.984
2397,2451.703
2398,2461.438
2399,2471.203
2400,2480.969
2401,2490.797
2402,2500.609
2403,2510.375
2404,2520.125
2405,2529.891
2406,2539.719
2407,2549.453
2408,2559.203
2409,2569.0
2410,2578.766
2411,2588.563
2412,2598.328
2413,2608.109
2414,2617.828
2415,2627.625
2416,2637.453
2417,2647.219
2418,2656.969
2419,2666.688
2420,2676.422
2421,2686.172
2422,2695.922
2423,2705.703
2424,2715.469
2425,2725.219
2426,2734.984
2427,2744.781
2428,2754.609
2429,2764.359
2430,2774.094
2431,2783.875
2432,2793.594
2433,2803.391
2434,2813.203
2435,2822.984
2436,2832.734
2437,2842.5
2438,2852.359
2439,2862.141
2440,2872.031
2441,2881.969
2442,2891.859
2443,2901.797
2444,2911.703
2445,2921.625
2446,2931.516
2447,2941.453
2448,2951.359
2449,2961.297
2450,2971.219
2451,2981.094
2452,2991.047
2453,3000.938
2454,3010.891
2455,3020.797
2456,3030.703
2457,3040.656
2458,3050.563
2459,3060.5
2460,3070.422
2461,3080.359
2462,3090.281
2463,3100.219
2464,3110.125
2465,3120.031
2466,3129.906
2467,3139.813
2468,3149.75
2469,3159.656
2470,3169.594
2471,3179.516
2472,3189.406
2473,3199.328
2474,3209.188
2475,3219.109
2476,3229.078
2477,3239.016
2478,3248.969
2479,3258.891
2480,3268.781
2481,3278.734
2482,3288.672
2483,3298.719
2484,3308.75
2485,3318.797
2486,3328.844
2487,3338.859
2488,3348.875
2489,3358.938
2490,3368.984
2491,3379.016
2492,3389.281
2493,3399.516
2494,0.0
2495,9.328
2496,19.906
2497,29.75
2498,39.546
2499,49.39
2500,59.156
2501,68.984
2502,78.796
2503,88.656
2504,98.515
2505,108.359
2506,118.171
2507,128.015
2508,137.859
2509,147.64
2510,157.453
2511,167.234
2512,177.046
2513,186.843
2514,196.64
2515,206.5
2516,216.312
2517,226.062
2518,235.875
2519,245.671
2520,255.484
2521,265.296
2522,275.125
2523,284.968
2524,294.781
2525,304.593
2526,314.375
2527,324.218
2528,334.046
2529,343.875
2530,353.687
2531,363.421
2532,373.171
2533,382.968
2534,392.718
2535,402.531
2536,412.312
2537,422.125
2538,431.921
2539,441.734
2540,451.515
2541,461.281
2542,471.14
2543,480.953
2544,490.781
2545,500.625
2546,510.39
2547,520.203
2548,530.031
2549,539.843
2550,549.64
2551,559.437
2552,569.234
2553,579.156
2554,588.984
2555,598.796
2556,608.593
2557,618.484
2558,628.375
2559,638.171
2560,647.937
2561,657.812
2562,667.687
2563,677.5
2564,687.343
2565,697.125
2566,706.906
2567,716.75
2568,726.578
2569,736.39
2570,746.218
2571,756.046
2572,765.859
2573,775.687
2574,785.531
2575,795.328
2576,805.109
2577,814.906
2578,824.75
2579,834.562
2580,844.343
2581,854.156
2582,863.937
2583,873.812
2584,883.687
2585,893.515
2586,903.406
2587,913.265
2588,923.078
2589,932.875
2590,942.687
2591,952.5
2592,962.343
2593,972.171
2594,981.968
2595,991.812
2596,1001.656
2597,1011.531
2598,1021.328
2599,1031.14
2600,1040.921
2601,1050.734
2602,1060.593
2603,1070.468
2604,1080.265
2605,1090.078
2606,1099.921
2607,1109.687
2608,1119.531
2609,1129.312
2610,1139.125
2611,1148.984
2612,1158.875
2613,1168.765
2614,1178.562
2615,1188.359
2616,1198.14
2617,1207.937
2618,1217.734
2619,1227.515
2620,1237.359
2621,1247.187
2622,1257.031
2623,1266.843
2624,1276.625
2625,1286.421
2626,1296.25
2627,1306.093
2628,1315.968
2629,1325.765
2630,1335.593
2631,1345.375
2632,1355.234
2633,1365.062
2634,1374.875
2635,1384.671
2636,1394.484
2637,1404.312
2638,1414.14
2639,1423.968
2640,1433.812
2641,1443.593
2642,1453.421
2643,1463.265
2644,1473.156
2645,1483.078
2646,1492.906
2647,1502.718
2648,1512.546
2649,1522.437
2650,1532.312
2651,1542.125
2652,1552.0
2653,1561.843
2654,1571.64
2655,1581.468
2656,1591.296
2657,1601.109
2658,1610.937
2659,1620.765
2660,1630.625
2661,1640.421
2662,1650.25
2663,1660.046
2664,1669.859
2665,1679.671
2666,1689.453
2667,1699.312
2668,1709.171
2669,1718.937
2670,1728.75
2671,1738.64
2672,1748.5
2673,1758.281
2674,1768.078
2675,1777.89
2676,1787.765
2677,1797.531
2678,1807.328
2679,1817.234
2680,1827.015
2681,1836.875
2682,1846.687
2683,1856.515
2684,1866.343
2685,1876.203
2686,1886.015
2687,1895.796
2688,1905.562
2689,1915.406
2690,1925.187
2691,1934.968
2692,1944.75
2693,1954.562
2694,1964.359
2695,1974.171
2696,1984.015
2697,1993.89
2698,2003.671
2699,2013.484
2700,2023.312
2701,2033.125
2702,2042.937
2703,2052.75
2704,2062.64
2705,2072.453
2706,2082.296
2707,2092.078
2708,2101.921
2709,2111.703
2710,2121.484
2711,2131.343
2712,2141.109
2713,2150.968
2714,2160.765
2715,2170.593
2716,2180.406
2717,2190.312
2718,2200.093
2719,2209.875
2720,2219.703
2721,2229.546
2722,2239.328
2723,2249.125
2724,2259.0
2725,2268.859
2726,2278.671
2727,2288.468
2728,2298.296
2729,2308.093
2730,2317.921
2731,2327.718
2732,2337.546
2733,2347.375
2734,2357.25
2735,2367.031
2736,2376.812
2737,2386.687
2738,2396.5
2739,2406.328
2740,2416.156
2741,2425.937
2742,2435.765
2743,2445.625
2744,2455.406
2745,2465.281
2746,2475.093
2747,2484.937
2748,2494.843
2749,2504.687
2750,2514.515
2751,2524.406
2752,2534.203
2753,2543.968
2754,2553.828
2755,2563.609
2756,2573.453
2757,2583.25
2758,2593.093
2759,2602.906
2760,2612.796
2761,2622.64
2762,2632.468
2763,2642.359
2764,2652.156
2765,2662.0
2766,2671.89
2767,2681.656
2768,2691.5
2769,2701.312
2770,2711.125
2771,2720.984
2772,2730.828
2773,2740.671
2774,2750.484
2775,2760.312
2776,2770.093
2777,2779.906
2778,2789.687
2779,2799.484
2780,2809.328
2781,2819.14
2782,2829.171
2783,2839.078
2784,2849.015
2785,2858.937
2786,2868.921
2787,2878.875
2788,2888.796
2789,2898.781
2790,2908.734
2791,2918.671
2792,2928.671
2793,2938.64
2794,2948.593
2795,2958.546
2796,2968.562
2797,2978.578
2798,2988.578
2799,2998.531
2800,3008.484
2801,3018.562
2802,3028.484
2803,3038.421
2804,3048.39
2805,3058.453
2806,3068.375
2807,3078.281
2808,3088.203
2809,3098.312
2810,3108.234
2811,3118.187
2812,3128.218
2813,3138.14
2814,3148.109
2815,3158.031
2816,3167.937
2817,3177.937
2818,3187.859
2819,3197.875
2820,3207.796
2821,3217.75
2822,3227.765
2823,3237.703
2824,3247.64
2825,3257.546
2826,3267.484
2827,3277.421
2828,3287.5
2829,3297.578
2830,3307.687
2831,3317.781
2832,3327.906
2833,3337.984
2834,3348.078
2835,3358.203
2836,3368.312
2837,3378.515
2838,3388.75
2839,0.0
2840,9.328
2841,20.031
2842,29.891
2843,39.797
2844,49.766
2845,59.578
2846,69.406
2847,79.313
2848,89.156
2849,99.063
2850,108.938
2851,118.828
2852,128.703
2853,138.656
2854,148.547
2855,158.406
2856,168.266
2857,178.109
2858,187.938
2859,197.828
2860,207.703
2861,217.641
2862,227.516
2863,237.359
2864,247.281
2865,257.125
2866,267.047
2867,276.906
2868,286.797
2869,296.75
2870,306.609
2871,316.438
2872,326.266
2873,336.109
2874,346.031
2875,355.938
2876,365.828
2877,375.703
2878,385.563
2879,395.422
2880,405.266
2881,415.094
2882,425.016
2883,434.953
2884,444.797
2885,454.656
2886,464.469
2887,474.406
2888,484.25
2889,494.109
2890,503.984
2891,513.844
2892,523.703
2893,533.547
2894,543.375
2895,553.234
2896,563.125
2897,573.0
2898,582.859
2899,592.688
2900,602.5
2901,612.391
2902,622.313
2903,632.188
2904,642.109
2905,651.969
2906,661.813
2907,671.656
2908,681.453
2909,691.375
2910,701.234
2911,711.078
2912,720.953
2913,730.813
2914,740.656
2915,750.469
2916,760.344
2917,770.203
2918,780.078
2919,789.984
2920,799.922
2921,809.75
2922,819.609
2923,829.484
2924,839.359
2925,849.234
2926,859.125
2927,869.0
2928,878.875
2929,888.734
2930,898.578
2931,908.5
2932,918.313
2933,928.156
2934,938.063
2935,948.0
2936,957.859
2937,967.75
2938,977.563
2939,987.438
2940,997.281
2941,1007.156
2942,1017.0
2943,1026.859
2944,1036.734
2945,1046.609
2946,1056.531
2947,1066.453
2948,1076.391
2949,1086.188
2950,1096.031
2951,1105.938
2952,1115.813
2953,1125.797
2954,1135.719
2955,1145.625
2956,1155.5
2957,1165.344
2958,1175.141
2959,1185.0
2960,1194.859
2961,1204.781
2962,1214.719
2963,1224.563
2964,1234.438
2965,1244.313
2966,1254.156
2967,1264.109
2968,1274.047
2969,1283.922
2970,1293.797
2971,1303.641
2972,1313.516
2973,1323.344
2974,1333.188
2975,1343.078
2976,1352.875
2977,1362.75
2978,1372.656
2979,1382.578
2980,1392.5
2981,1402.344
2982,1412.219
2983,1422.078
2984,1431.984
2985,1441.906
2986,1451.828
2987,1461.656
2988,1471.531
2989,1481.438
2990,1491.328
2991,1501.25
2992,1511.094
2993,1520.953
2994,1530.844
2995,1540.75
2996,1550.641
2997,1560.594
2998,1570.422
2999,1580.406
3000,1590.266
3001,1600.156
3002,1610.016
3003,1619.922
3004,1629.813
3005,1639.641
3006,1649.5
3007,1659.391
3008,1669.297
3009,1679.188
3010,1689.078
3011,1698.938
3012,1708.781
3013,1718.656
3014,1728.547
3015,1738.422
3016,1748.313
3017,1758.141
3018,1767.984
3019,1777.875
3020,1787.75
3021,1797.609
3022,1807.453
3023,1817.328
3024,1827.172
3025,1837.031
3026,1846.922
3027,1856.844
3028,1866.703
3029,1876.578
3030,1886.453
3031,1896.375
3032,1906.234
3033,1916.125
3034,1925.969
3035,1935.844
3036,1945.781
3037,1955.672
3038,1965.641
3039,1975.5
3040,1985.438
3041,1995.313
3042,2005.156
3043,2015.078
3044,2024.953
3045,2034.875
3046,2044.813
3047,2054.703
3048,2064.641
3049,2074.453
3050,2084.328
3051,2094.172
3052,2104.094
3053,2114.0
3054,2123.859
3055,2133.719
3056,2143.609
3057,2153.531
3058,2163.422
3059,2173.281
3060,2183.156
3061,2193.031
3062,2202.969
3063,2212.844
3064,2222.688
3065,2232.547
3066,2242.422
3067,2252.359
3068,2262.234
3069,2272.078
3070,2281.922
3071,2291.828
3072,2301.75
3073,2311.703
3074,2321.594
3075,2331.438
3076,2341.313
3077,2351.188
3078,2361.109
3079,2370.969
3080,2380.813
3081,2390.672
3082,2400.563
3083,2410.5
3084,2420.391
3085,2430.203
3086,2440.078
3087,2449.969
3088,2459.813
3089,2469.625
3090,2479.547
3091,2489.484
3092,2499.453
3093,2509.344
3094,2519.188
3095,2529.047
3096,2538.906
3097,2548.844
3098,2558.734
3099,2568.688
3100,2578.563
3101,2588.547
3102,2598.453
3103,2608.328
3104,2618.25
3105,2628.172
3106,2638.094
3107,2648.016
3108,2657.938
3109,2667.75
3110,2677.641
3111,2687.5
3112,2697.406
3113,2707.344
3114,2717.203
3115,2727.031
3116,2736.906
3117,2746.766
3118,2756.641
3119,2766.531
3120,2776.453
3121,2786.297
3122,2796.297
3123,2806.375
3124,2816.391
3125,2826.469
3126,2836.453
3127,2846.484
3128,2856.5
3129,2866.641
3130,2876.656
3131,2886.656
3132,2896.688
3133,2906.688
3134,2916.766
3135,2926.781
3136,2936.813
3137,2946.859
3138,2956.875
3139,2966.906
3140,2977.031
3141,2987.141
3142,2997.234
3143,3007.25
3144,3017.266
3145,3027.375
3146,3037.422
3147,3047.406
3148,3057.406
3149,3067.406
3150,3077.469
3151,3087.625
3152,3097.688
3153,3107.703
3154,3117.703
3155,3127.703
3156,3137.781
3157,3147.75
3158,3157.781
3159,3167.813
3160,3177.813
3161,3187.906
3162,3197.891
3163,3207.859
3164,3217.844
3165,3227.891
3166,3237.875
3167,3247.953
3168,3257.938
3169,3267.984
3170,3278.156
3171,3288.375
3172,3298.641
3173,3308.906
3174,3319.047
3175,3329.234
3176,3339.453
3177,3349.594
3178,3359.813
3179,3370.109
3180,3380.406
3181,0.0
3182,9.329
3183,20.141
3184,30.063
3185,39.969
3186,49.907
3187,59.86
3188,69.719
3189,79.641
3190,89.579
3191,99.532
3192,109.469
3193,119.375
3194,129.282
3195,139.204
3196,149.141
3197,159.063
3198,169.0
3199,178.907
3200,188.797
3201,198.735
3202,208.625
3203,218.563
3204,228.454
3205,238.407
3206,248.329
3207,258.25
3208,268.188
3209,278.094
3210,288.032
3211,298.016
3212,307.907
3213,317.844
3214,327.766
3215,337.735
3216,347.688
3217,357.641
3218,367.563
3219,377.485
3220,387.407
3221,397.344
3222,407.344
3223,417.25
3224,427.219
3225,437.11
3226,447.047
3227,456.969
3228,466.875
3229,476.782
3230,486.719
3231,496.657
3232,506.579
3233,516.469
3234,526.36
3235,536.282
3236,546.204
3237,556.125
3238,566.063
3239,576.0
3240,585.891
3241,595.844
3242,605.813
3243,615.844
3244,625.766
3245,635.688
3246,645.579
3247,655.469
3248,665.407
3249,675.407
3250,685.36
3251,695.282
3252,705.282
3253,715.204
3254,725.11
3255,735.047
3256,744.985
3257,754.907
3258,764.829
3259,774.719
3260,784.625
3261,794.516
3262,804.5
3263,814.422
3264,824.329
3265,834.219
3266,844.157
3267,854.079
3268,863.985
3269,873.907
3270,883.86
3271,893.797
3272,903.672
3273,913.594
3274,923.563
3275,933.485
3276,943.36
3277,953.297
3278,963.25
3279,973.172
3280,983.094
3281,992.985
3282,1002.922
3283,1012.782
3284,1022.719
3285,1032.672
3286,1042.625
3287,1052.547
3288,1062.422
3289,1072.344
3290,1082.266
3291,1092.204
3292,1102.141
3293,1112.141
3294,1122.094
3295,1132.0
3296,1141.891
3297,1151.86
3298,1161.735
3299,1171.641
3300,1181.563
3301,1191.5
3302,1201.454
3303,1211.375
3304,1221.297
3305,1231.204
3306,1241.157
3307,1251.079
3308,1260.985
3309,1270.922
3310,1280.86
3311,1290.797
3312,1300.704
3313,1310.579
3314,1320.485
3315,1330.407
3316,1340.344
3317,1350.219
3318,1360.157
3319,1370.079
3320,1380.016
3321,1389.938
3322,1399.86
3323,1409.766
3324,1419.688
3325,1429.563
3326,1439.454
3327,1449.391
3328,1459.36
3329,1469.25
3330,1479.11
3331,1489.0
3332,1498.922
3333,1508.891
3334,1518.829
3335,1528.766
3336,1538.688
3337,1548.625
3338,1558.563
3339,1568.485
3340,1578.407
3341,1588.329
3342,1598.266
3343,1608.172
3344,1618.11
3345,1628.016
3346,1637.922
3347,1647.86
3348,1657.766
3349,1667.719
3350,1677.719
3351,1687.641
3352,1697.61
3353,1707.516
3354,1717.407
3355,1727.344
3356,1737.297
3357,1747.235
3358,1757.141
3359,1767.047
3360,1776.922
3361,1786.829
3362,1796.813
3363,1806.735
3364,1816.672
3365,1826.625
3366,1836.657
3367,1846.563
3368,1856.454
3369,1866.407
3370,1876.329
3371,1886.235
3372,1896.141
3373,1906.094
3374,1915.969
3375,1925.938
3376,1935.875
3377,1945.797
3378,1955.735
3379,1965.719
3380,1975.657
3381,1985.625
3382,1995.563
3383,2005.516
3384,2015.469
3385,2025.485
3386,2035.438
3387,2045.454
3388,2055.36
3389,2065.297
3390,2075.204
3391,2085.157
3392,2095.094
3393,2105.016
3394,2114.954
3395,2124.844
3396,2134.75
3397,2144.657
3398,2154.61
3399,2164.563
3400,2174.563
3401,2184.516
3402,2194.469
3403,2204.391
3404,2214.282
3405,2224.219
3406,2234.157
3407,2244.063
3408,2253.985
3409,2263.891
3410,2273.829
3411,2283.75
3412,2293.688
